name,category,subcategory,brand,description,image_url,tags,status
Shkume Low Expasion 750 ml dore,Bojëra & Kimikate,Ngjites & Shkumë,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334529/nearbuy/products/shkume_low_expasion_750_ml_dore_4099.jpg,bojera__kimikate,active
V400CAR.1 – Spraj Antiruxho per disje alumini 400 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334535/nearbuy/products/v400car_1___spraj_antiruxho_per_disje_alumini_4100.jpg,bojera__kimikate,active
V400FAS.3 – Spraj boje makinash metalizato Gri e erret 400 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334541/nearbuy/products/v400fas_3___spraj_boje_makinash_metalizato_gr_4101.jpg,bojera__kimikate,active
V400FAS.2 – Spraj boje makinash metalizato Gri e hapur 400 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334546/nearbuy/products/v400fas_2___spraj_boje_makinash_metalizato_gr_4102.jpg,bojera__kimikate,active
V400FAS.1 – Spraj boje makinash metalizato E Zeze 400 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334552/nearbuy/products/v400fas_1___spraj_boje_makinash_metalizato_e__4103.jpg,bojera__kimikate,active
V400FLUOR.6 – Spraj boje zmalto me efekt fluoreshente e Kuqe 400ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334558/nearbuy/products/v400fluor_6___spraj_boje_zmalto_me_efekt_fluo_4104.jpg,bojera__kimikate,active
V400FLUOR.5 – Spraj boje zmalto me efekt fluoreshente Blu 400ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334564/nearbuy/products/v400fluor_5___spraj_boje_zmalto_me_efekt_fluo_4105.jpg,bojera__kimikate,active
V400FLUOR.3 – Spraj boje zmalto me efekt fluoreshente Roze e thelle 400ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334570/nearbuy/products/v400fluor_3___spraj_boje_zmalto_me_efekt_fluo_4106.jpg,bojera__kimikate,active
V400FLUOR.2 – Spraj boje zmalto me efekt fluoreshente e Verdhe 400ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334576/nearbuy/products/v400fluor_2___spraj_boje_zmalto_me_efekt_fluo_4107.jpg,bojera__kimikate,active
V400FLUOR.1 – Spraj boje zmalto me efekt fluoreshente Portokalli 400ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334581/nearbuy/products/v400fluor_1___spraj_boje_zmalto_me_efekt_fluo_4108.jpg,bojera__kimikate,active
Spraj ruajtes druri kundra moles 400 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334587/nearbuy/products/spraj_ruajtes_druri_kundra_moles_400_ml_4109.jpg,bojera__kimikate,active
Qese presioni me ajer per hapje dyersh 130x270mm,Bojëra & Kimikate,Kontejnerë & Bidonë,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334593/nearbuy/products/qese_presioni_me_ajer_per_hapje_dyersh_130x27_4110.jpg,bojera__kimikate,active
Spraj Graso Silikoni 400 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334599/nearbuy/products/spraj_graso_silikoni_400_ml_4111.png,bojera__kimikate,active
V400FLUOR.4 – Spraj boje zmalto me efekt fosforeshent Jeshil 400ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334605/nearbuy/products/v400fluor_4___spraj_boje_zmalto_me_efekt_fosf_4112.jpg,bojera__kimikate,active
V400TEMP.2 – Spraj boje temperature Alumini Mat 400ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334610/nearbuy/products/v400temp_2___spraj_boje_temperature_alumini_m_4113.png,bojera__kimikate,active
Biadeziv per montimin e pasqyrave e bardhe 25mm x 5m,Bojëra & Kimikate,Ngjites & Shkumë,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334616/nearbuy/products/biadeziv_per_montimin_e_pasqyrave_e_bardhe_25_4114.png,bojera__kimikate,active
Silikon Premium Universal I bardhe Pattex 280ML,Bojëra & Kimikate,Spraj & Silikone,Pattex,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334622/nearbuy/products/silikon_premium_universal_i_bardhe_pattex_280_4115.png,bojera__kimikate,active
Silikon Premium Universal Transparent Pattex 280ML,Bojëra & Kimikate,Spraj & Silikone,Pattex,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334628/nearbuy/products/silikon_premium_universal_transparent_pattex__4116.png,bojera__kimikate,active
Ngjites per dru kunder lageshtires Pattex 250gr D3,Bojëra & Kimikate,Ngjites & Shkumë,Pattex,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334634/nearbuy/products/ngjites_per_dru_kunder_lageshtires_pattex_250_4117.png,bojera__kimikate,active
V400RAD.2OP – RAL 9010 Spraj boje akrilik e Bardhe Opak ( Per elektroshtepiake) 400 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334641/nearbuy/products/v400rad_2op___ral_9010_spraj_boje_akrilik_e_b_4118.jpg,bojera__kimikate,active
V400RAD.2 – RAL 9010 Spraj boje akrilik e Bardhe e Paster (Per elektroshtepiake) 400 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334646/nearbuy/products/v400rad_2___ral_9010_spraj_boje_akrilik_e_bar_4119.jpg,bojera__kimikate,active
V400MIC.3 – Spraj boje smalto me efekt Enamel Gri me shkelqim 400ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334652/nearbuy/products/v400mic_3___spraj_boje_smalto_me_efekt_enamel_4120.jpg,bojera__kimikate,active
V400DIAM.6 – Spraj boje Smalto me efekt Diamanti e Kuqe 400 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334657/nearbuy/products/v400diam_6___spraj_boje_smalto_me_efekt_diama_4121.jpg,bojera__kimikate,active
V400DIAM.5 – Spraj boje Smalto me efekt Diamanti Jeshile 400 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334663/nearbuy/products/v400diam_5___spraj_boje_smalto_me_efekt_diama_4122.jpg,bojera__kimikate,active
V400DIAM.4 – Spraj boje Smalto me efekt Diamanti e Verdhe 400 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334669/nearbuy/products/v400diam_4___spraj_boje_smalto_me_efekt_diama_4123.jpg,bojera__kimikate,active
V400DIAM.3 – Spraj boje Smalto me efekt Diamanti e Zeze 400 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334674/nearbuy/products/v400diam_3___spraj_boje_smalto_me_efekt_diama_4124.jpg,bojera__kimikate,active
V400DIAM.2 – Spraj boje Smalto me efekt Diamanti Blu e erret 400 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334680/nearbuy/products/v400diam_2___spraj_boje_smalto_me_efekt_diama_4125.jpg,bojera__kimikate,active
V400DIAM.1 – Spraj boje Smalto me efekt Diamanti Gri 400 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334686/nearbuy/products/v400diam_1___spraj_boje_smalto_me_efekt_diama_4126.jpg,bojera__kimikate,active
Lubrifikant zinxhirash 400 ml,Bojëra & Kimikate,Lubrifikant & Vaj,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334691/nearbuy/products/lubrifikant_zinxhirash_400_ml_4127.jpg,bojera__kimikate,active
Sprak Graso Bakri 400 ml,Bojëra & Kimikate,Lubrifikant & Vaj,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334697/nearbuy/products/sprak_graso_bakri_400_ml_4128.jpg,bojera__kimikate,active
Spraj Graso Vaseline 400 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334702/nearbuy/products/spraj_graso_vaseline_400_ml_4129.jpg,bojera__kimikate,active
Super atak MDF 400 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334707/nearbuy/products/super_atak_mdf_400_ml_4130.webp,bojera__kimikate,active
Shkume per mbushje per pistolete 750 ml / 750 Gr,Bojëra & Kimikate,Ngjites & Shkumë,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334713/nearbuy/products/shkume_per_mbushje_per_pistolete_750_ml___750_4131.jpg,bojera__kimikate,active
Spraj Zinku 400 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334719/nearbuy/products/spraj_zinku_400_ml_4132.jpg,bojera__kimikate,active
Spraj Lucidues dhe Aromatizues kroskoti 400 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334724/nearbuy/products/spraj_lucidues_dhe_aromatizues_kroskoti_400_m_4133.png,bojera__kimikate,active
V400TEMP.1 – Spraj boje temperature i Zi Mat 400ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334730/nearbuy/products/v400temp_1___spraj_boje_temperature_i_zi_mat__4134.png,bojera__kimikate,active
V400MET.3 – Spraj boje metalizato Argjend 400ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334736/nearbuy/products/v400met_3___spraj_boje_metalizato_argjend_400_4135.png,bojera__kimikate,active
V400MET.5 – Spraj boje Gold pasqyre 400ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334742/nearbuy/products/v400met_5___spraj_boje_gold_pasqyre_400ml_4136.jpg,bojera__kimikate,active
Lubrifikant Universal XT 10 400 ml HQ,Bojëra & Kimikate,Lubrifikant & Vaj,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334748/nearbuy/products/lubrifikant_universal_xt_10_400_ml_hq_4137.png,bojera__kimikate,active
Biadeziv MAXPOWER I zi per riparime outdoor 25mm x 1.5m,Bojëra & Kimikate,Ngjites & Shkumë,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334754/nearbuy/products/biadeziv_maxpower_i_zi_per_riparime_outdoor_2_4138.png,bojera__kimikate,active
Shirit ngjites per riparime Gold/Portokalli 36mm x 45m,Bojëra & Kimikate,Ngjites & Shkumë,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334761/nearbuy/products/shirit_ngjites_per_riparime_gold_portokalli_3_4139.png,bojera__kimikate,active
Shirit ngjites HPX per riparime Gold/Portokalli 48mm x 45m,Bojëra & Kimikate,Ngjites & Shkumë,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334767/nearbuy/products/shirit_ngjites_hpx_per_riparime_gold_portokal_4140.png,bojera__kimikate,active
Silikon Sanitar Premium Pattex Transparent 280ML,Bojëra & Kimikate,Spraj & Silikone,Pattex,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334772/nearbuy/products/silikon_sanitar_premium_pattex_transparent_28_4141.png,bojera__kimikate,active
Shirit ngjites I dyanshem per tapete I Bardhe 48mm x 25m,Bojëra & Kimikate,Ngjites & Shkumë,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334778/nearbuy/products/shirit_ngjites_i_dyanshem_per_tapete_i_bardhe_4142.jpg,bojera__kimikate,active
Krem pastrimi duarsh Margherite I bardhe 1L,Bojëra & Kimikate,Kimikate Pastrimi,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334784/nearbuy/products/krem_pastrimi_duarsh_margherite_i_bardhe_1l_4143.jpg,bojera__kimikate,active
Shkume per mbushje Tekapur 600 ml me pistolete,Bojëra & Kimikate,Ngjites & Shkumë,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334790/nearbuy/products/shkume_per_mbushje_tekapur_600_ml_me_pistolet_4144.jpg,bojera__kimikate,active
Set me 10 izolant elektrik mix 12mmx10m,Elektrik,Aksesorë Elektrik,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334795/nearbuy/products/set_me_10_izolant_elektrik_mix_12mmx10m_4145.jpg,elektrik,active
Silikon Llamarine i zi 50 Shore 300 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334801/nearbuy/products/silikon_llamarine_i_zi_50_shore_300_ml_4146.jpg,bojera__kimikate,active
Silikon Llamarine i bardhe 50 Shore 300 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334806/nearbuy/products/silikon_llamarine_i_bardhe_50_shore_300_ml_4147.jpg,bojera__kimikate,active
Silikon Llamarine Gri 50 Shore 280 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334811/nearbuy/products/silikon_llamarine_gri_50_shore_280_ml_4148.jpg,bojera__kimikate,active
Vaj lubrifikues per Armet 400 ml,Bojëra & Kimikate,Lubrifikant & Vaj,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334817/nearbuy/products/vaj_lubrifikues_per_armet_400_ml_4149.png,bojera__kimikate,active
Spraj per Nxirje dhe Shkelqim gomash 400 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334823/nearbuy/products/spraj_per_nxirje_dhe_shkelqim_gomash_400_ml_4150.png,bojera__kimikate,active
V400MET.2 – Spraj boje metalizato Gold 400ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334829/nearbuy/products/v400met_2___spraj_boje_metalizato_gold_400ml_4151.jpg,bojera__kimikate,active
Solucion pastrues per Pistoleta Shkume 500 ml,Bojëra & Kimikate,Ngjites & Shkumë,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334835/nearbuy/products/solucion_pastrues_per_pistoleta_shkume_500_ml_4152.png,bojera__kimikate,active
V400PAST.10 – Primer Antiruxho I bardhe 400ml,Bojëra & Kimikate,Llak & Impregnim,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334841/nearbuy/products/v400past_10___primer_antiruxho_i_bardhe_400ml_4153.png,bojera__kimikate,active
330.012.615.700 – Silikon Sallam Kaf HYPERSEAL 600ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334847/nearbuy/products/330_012_615_700___silikon_sallam_kaf_hypersea_4154.jpg,bojera__kimikate,active
330.008.615.700 – Silikon Sallam I ZI HYPERSEAL 600ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334853/nearbuy/products/330_008_615_700___silikon_sallam_i_zi_hyperse_4155.jpg,bojera__kimikate,active
330.007.615.700 – Silikon Sallam I Bardhe HYPERSEAL 600ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334859/nearbuy/products/330_007_615_700___silikon_sallam_i_bardhe_hyp_4156.png,bojera__kimikate,active
330.740.615.700 – Silikon Sallam Gri HYPERSEAL 600ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334864/nearbuy/products/330_740_615_700___silikon_sallam_gri_hypersea_4157.jpg,bojera__kimikate,active
330.115.615.700 – Silikon Sallam Bezhe HYPERSEAL 600ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334869/nearbuy/products/330_115_615_700___silikon_sallam_bezhe_hypers_4158.png,bojera__kimikate,active
Spraj pastrues & dezinfektues per kondicioner 400ml – A461,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334875/nearbuy/products/spraj_pastrues___dezinfektues_per_kondicioner_4159.png,bojera__kimikate,active
Ngjites per dru standart Express Pattex 250g D2,Bojëra & Kimikate,Ngjites & Shkumë,Pattex,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334881/nearbuy/products/ngjites_per_dru_standart_express_pattex_250g__4160.png,bojera__kimikate,active
Biadeziv per montimin e pasqyrave I bardhe 19mm x 5m,Bojëra & Kimikate,Ngjites & Shkumë,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334887/nearbuy/products/biadeziv_per_montimin_e_pasqyrave_i_bardhe_19_4161.jpg,bojera__kimikate,active
Shirit izolues DUCT TAPE 1900 Gri 48mm x 25m,Bojëra & Kimikate,Aksesorë Bojimi,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334893/nearbuy/products/shirit_izolues_duct_tape_1900_gri_48mm_x_25m_4162.jpg,bojera__kimikate,active
Tenie rrobe ngjitese per riparime 6200 e Zeze 48mm x 10M,Bojëra & Kimikate,Ngjites & Shkumë,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334897/nearbuy/products/tenie_rrobe_ngjitese_per_riparime_6200_e_zeze_4163.jpg,bojera__kimikate,active
Tenie rrobe ngjitese per riparime 6200 Gri 48mm x 10M,Bojëra & Kimikate,Ngjites & Shkumë,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334903/nearbuy/products/tenie_rrobe_ngjitese_per_riparime_6200_gri_48_4164.jpg,bojera__kimikate,active
Spraj Sinjalizues per rrjedhje gazi 400 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334909/nearbuy/products/spraj_sinjalizues_per_rrjedhje_gazi_400_ml_4165.jpg,bojera__kimikate,active
Vaj per prerje Spraj 400 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334914/nearbuy/products/vaj_per_prerje_spraj_400_ml_4166.jpg,bojera__kimikate,active
Spray Vaseline 400 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334919/nearbuy/products/spray_vaseline_400_ml_4167.jpg,bojera__kimikate,active
Spraj starteri 200 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334924/nearbuy/products/spraj_starteri_200_ml_4168.jpg,bojera__kimikate,active
Pastrues Frenash 500ml,Bojëra & Kimikate,Kimikate Pastrimi,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334930/nearbuy/products/pastrues_frenash_500ml_4169.jpg,bojera__kimikate,active
Spraj Saldimi 400 ml,Ndërtim,Saldim & Prerje,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334935/nearbuy/products/spraj_saldimi_400_ml_4170.jpg,ndertim,active
Shkume per mbushje Tekapur 600 ml,Bojëra & Kimikate,Ngjites & Shkumë,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334941/nearbuy/products/shkume_per_mbushje_tekapur_600_ml_4171.jpg,bojera__kimikate,active
Spraj Multifunksional WD-40 200ML,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334947/nearbuy/products/spraj_multifunksional_wd_40_200ml_4172.png,bojera__kimikate,active
Spraj Graso 500 ml (Paketimi 24 cope),Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334953/nearbuy/products/spraj_graso_500_ml__paketimi_24_cope__4173.jpg,bojera__kimikate,active
Solucion per pastrimin e pistoletave te shkumes 500 ml,Bojëra & Kimikate,Ngjites & Shkumë,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334959/nearbuy/products/solucion_per_pastrimin_e_pistoletave_te_shkum_4174.png,bojera__kimikate,active
Shkume per mbushje 750 ml / 750 Gr  (Paketimi 16 cope),Bojëra & Kimikate,Ngjites & Shkumë,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334965/nearbuy/products/shkume_per_mbushje_750_ml___750_gr___paketimi_4175.jpg,bojera__kimikate,active
01 – Graso kuzhinetash 40 gr,Bojëra & Kimikate,Lubrifikant & Vaj,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334970/nearbuy/products/01___graso_kuzhinetash_40_gr_4176.jpg,bojera__kimikate,active
Spraj Motorri 400 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334975/nearbuy/products/spraj_motorri_400_ml_4177.png,bojera__kimikate,active
Spraj Karburatori 400 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334981/nearbuy/products/spraj_karburatori_400_ml_4178.png,bojera__kimikate,active
Spraj Graso Universale 400 ml,Bojëra & Kimikate,Spraj & Silikone,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334987/nearbuy/products/spraj_graso_universale_400_ml_4179.png,bojera__kimikate,active
V400PAST.1/ECO – Primer Antiruxho Gri ECO 400m,Bojëra & Kimikate,Llak & Impregnim,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334992/nearbuy/products/v400past_1_eco___primer_antiruxho_gri_eco_400_4180.png,bojera__kimikate,active
Izolant elektrik I bardhe 50mm x 20m,Elektrik,Aksesorë Elektrik,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779334998/nearbuy/products/izolant_elektrik_i_bardhe_50mm_x_20m_4181.png,elektrik,active
Izolant elektrik I zi 50mm x 20m,Elektrik,Aksesorë Elektrik,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779335006/nearbuy/products/izolant_elektrik_i_zi_50mm_x_20m_4182.png,elektrik,active
Ngjites per dru standart Pattex 250g D2,Bojëra & Kimikate,Ngjites & Shkumë,Pattex,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779335013/nearbuy/products/ngjites_per_dru_standart_pattex_250g_d2_4183.png,bojera__kimikate,active
Paste pastrimi duarsh Margherite 1L,Bojëra & Kimikate,Kimikate Pastrimi,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779335018/nearbuy/products/paste_pastrimi_duarsh_margherite_1l_4184.jpg,bojera__kimikate,active
